	Age	Gender	Sentiment	Food
8973	37	1	0	Plain Papadum
8974	45	1	2	Plain Papadum
8975	41	1	4	Plain Papadum
8976	57	1	5	Spicy Papadum
8977	42	1	4	Plain Papadum
8978	24	1	5	Plain Papadum
8979	17	1	0	Plain Papadum
8980	35	1	0	Plain Papadum
8981	45	0	0	Plain Papadum
8982	69	0	4	Plain Papadum
8983	61	1	2	Plain Papadum
8984	34	1	5	Plain Papadum
8985	50	1	1	Plain Papadum
8986	64	0	5	Plain Papadum
8987	25	1	3	Plain Papadum
8988	29	1	2	Plain Papadum
8989	61	1	4	Plain Papadum
8990	21	1	0	Plain Papadum
8991	23	0	0	Plain Papadum
8992	23	1	3	Plain Papadum
8993	39	0	3	Plain Papadum
8994	24	1	2	Plain Papadum
8995	41	0	1	Plain Papadum
8996	61	0	2	Plain Papadum
8997	66	0	5	Plain Papadum
8998	46	0	1	Plain Papadum
8999	48	1	3	Plain Papadum
9000	57	1	0	Plain Papadum
9001	28	0	1	Plain Papadum
9002	61	1	4	Plain Papadum
9003	29	0	0	Plain Papadum
9004	50	0	4	Plain Papadum
9005	53	1	0	Spicy Papadum
9006	36	1	1	Plain Papadum
9007	41	1	0	Plain Papadum
9008	65	0	4	Plain Papadum
9009	68	0	3	Plain Papadum
9010	57	1	5	Plain Papadum
9011	67	0	4	Plain Papadum
9012	47	0	0	Plain Papadum
9013	60	0	0	Plain Papadum
9014	18	1	5	Plain Papadum
9015	60	0	2	Spicy Papadum
9016	18	1	0	Plain Papadum
9017	28	1	3	Plain Papadum
9018	23	1	4	Plain Papadum
9019	67	1	2	Plain Papadum
9020	42	1	4	Plain Papadum
9021	37	1	1	Plain Papadum
9022	38	0	2	Plain Papadum
9023	63	0	5	Plain Papadum
9024	39	0	1	Plain Papadum
9025	16	1	0	Plain Papadum
9026	37	0	3	Plain Papadum
9027	50	0	4	Plain Papadum
9028	18	0	2	Plain Papadum
9029	56	1	0	Spicy Papadum
9030	24	1	3	Plain Papadum
9031	28	0	0	Plain Papadum
9032	27	1	2	Plain Papadum
9033	22	1	5	Plain Papadum
9034	44	0	1	Plain Papadum
9035	27	1	2	Spicy Papadum
9036	34	1	5	Plain Papadum
9037	64	1	3	Plain Papadum
9038	69	1	0	Plain Papadum
9039	59	1	0	Plain Papadum
9040	30	0	4	Plain Papadum
9041	55	1	4	Plain Papadum
9042	52	1	1	Plain Papadum
9043	60	1	5	Plain Papadum
9044	60	0	0	Plain Papadum
9045	51	1	2	Plain Papadum
9046	39	0	3	Plain Papadum
9047	40	0	0	Plain Papadum
9048	15	0	4	Plain Papadum
9049	30	0	5	Plain Papadum
9050	58	0	1	Plain Papadum
9051	47	1	3	Spicy Papadum
9052	36	1	0	Plain Papadum
9053	17	0	4	Spicy Papadum
9054	42	1	3	Plain Papadum
9055	60	0	2	Spicy Papadum
9056	30	0	4	Plain Papadum
9057	46	1	2	Spicy Papadum
9058	45	1	2	Plain Papadum
9059	28	0	1	Plain Papadum
9060	65	1	2	Plain Papadum
9061	15	1	0	Plain Papadum
9062	52	1	0	Plain Papadum
9063	51	1	2	Plain Papadum
9064	44	0	1	Plain Papadum
9065	51	0	4	Plain Papadum
9066	53	1	0	Plain Papadum
9067	42	0	0	Plain Papadum
9068	34	1	2	Plain Papadum
9069	69	1	3	Plain Papadum
9070	57	0	1	Plain Papadum
9071	52	0	4	Plain Papadum
9072	53	1	5	Plain Papadum
9073	57	1	0	Plain Papadum
9074	47	0	5	Plain Papadum
9075	56	1	0	Plain Papadum
9076	23	1	4	Plain Papadum
9077	61	0	0	Plain Papadum
9078	52	1	2	Plain Papadum
9079	23	1	0	Plain Papadum
9080	49	0	5	Plain Papadum
9081	52	0	3	Plain Papadum
9082	68	0	3	Spicy Papadum
9083	49	0	5	Plain Papadum
9084	56	0	2	Spicy Papadum
9085	23	0	1	Plain Papadum
9086	51	0	5	Plain Papadum
9087	27	1	4	Plain Papadum
9088	17	0	4	Plain Papadum
9089	52	1	2	Plain Papadum
9090	37	0	1	Spicy Papadum
9091	37	0	1	Plain Papadum
9092	19	0	2	Plain Papadum
9093	64	0	0	Spicy Papadum
9094	66	1	2	Plain Papadum
9095	62	1	2	Plain Papadum
9096	65	1	2	Plain Papadum
9097	43	1	3	Plain Papadum
9098	36	1	5	Spicy Papadum
9099	44	0	0	Plain Papadum
9100	55	1	1	Plain Papadum
9101	27	1	2	Plain Papadum
9102	47	0	5	Plain Papadum
9103	22	0	2	Plain Papadum
9104	23	0	3	Spicy Papadum
9105	44	1	3	Plain Papadum
9106	37	0	2	Plain Papadum
9107	69	0	4	Plain Papadum
9108	63	0	1	Plain Papadum
9109	28	0	5	Plain Papadum
9110	38	0	1	Plain Papadum
9111	69	1	0	Plain Papadum
9112	52	1	1	Plain Papadum
9113	40	1	3	Plain Papadum
9114	44	1	4	Plain Papadum
9115	54	1	0	Plain Papadum
9116	58	0	3	Plain Papadum
9117	42	0	0	Plain Papadum
9118	18	0	4	Plain Papadum
9119	41	0	2	Plain Papadum
9120	16	0	5	Plain Papadum
9121	31	1	1	Spicy Papadum
9122	69	0	4	Plain Papadum
9123	30	1	0	Plain Papadum
9124	37	1	0	Spicy Papadum
9125	46	1	4	Plain Papadum
9126	63	1	4	Spicy Papadum
9127	68	0	0	Plain Papadum
9128	44	0	5	Plain Papadum
9129	34	1	0	Plain Papadum
9130	39	1	5	Plain Papadum
9131	49	0	0	Spicy Papadum
9132	67	0	5	Plain Papadum
9133	29	0	4	Plain Papadum
9134	69	1	2	Plain Papadum
9135	68	0	5	Plain Papadum
9136	36	1	5	Plain Papadum
9137	37	0	4	Plain Papadum
9138	61	1	5	Spicy Papadum
9139	18	1	5	Plain Papadum
9140	39	0	3	Plain Papadum
9141	43	1	4	Plain Papadum
9142	50	1	2	Plain Papadum
9143	56	1	5	Plain Papadum
9144	58	0	1	Plain Papadum
9145	35	0	4	Plain Papadum
9146	35	1	2	Plain Papadum
9147	64	1	4	Plain Papadum
9148	49	1	1	Plain Papadum
9149	50	0	4	Plain Papadum
9150	69	0	4	Plain Papadum
9151	69	1	2	Spicy Papadum
9152	25	0	1	Plain Papadum
9153	40	1	4	Plain Papadum
9154	33	0	4	Plain Papadum
9155	49	0	4	Plain Papadum
9156	49	0	0	Spicy Papadum
9157	27	1	3	Plain Papadum
9158	59	0	2	Plain Papadum
9159	49	0	3	Plain Papadum
9160	40	0	3	Plain Papadum
9161	49	0	5	Plain Papadum
9162	30	1	1	Spicy Papadum
9163	27	0	0	Plain Papadum
9164	49	1	3	Plain Papadum
9165	57	0	1	Plain Papadum
9166	32	0	0	Plain Papadum
9167	37	0	2	Plain Papadum
9168	43	1	2	Plain Papadum
9169	57	0	2	Plain Papadum
9170	44	0	0	Plain Papadum
9171	60	1	5	Plain Papadum
9172	53	1	2	Plain Papadum
9173	40	0	3	Plain Papadum
9174	18	0	3	Plain Papadum
9175	47	0	5	Plain Papadum
9176	42	1	5	Plain Papadum
9177	31	0	4	Plain Papadum
9178	29	1	1	Plain Papadum
9179	65	1	2	Plain Papadum
9180	39	1	5	Spicy Papadum
9181	48	1	3	Plain Papadum
9182	21	0	2	Plain Papadum
9183	26	0	2	Plain Papadum
9184	50	0	5	Spicy Papadum
9185	18	1	0	Plain Papadum
9186	53	0	3	Plain Papadum
9187	28	0	4	Plain Papadum
9188	58	1	4	Plain Papadum
9189	28	1	1	Plain Papadum
9190	55	0	3	Spicy Papadum
9191	39	1	5	Plain Papadum
9192	51	1	1	Plain Papadum
9193	41	1	4	Plain Papadum
9194	39	0	3	Plain Papadum
9195	21	1	4	Plain Papadum
9196	17	0	2	Plain Papadum
9197	69	1	1	Plain Papadum
9198	19	0	3	Plain Papadum
9199	68	0	4	Plain Papadum
9200	66	1	1	Spicy Papadum
9201	18	0	2	Plain Papadum
9202	18	0	2	Plain Papadum
9203	48	0	4	Plain Papadum
9204	61	1	3	Plain Papadum
9205	18	1	1	Plain Papadum
9206	16	1	2	Plain Papadum
9207	23	1	5	Plain Papadum
9208	64	1	3	Plain Papadum
9209	48	0	0	Plain Papadum
9210	26	0	0	Plain Papadum
9211	56	0	4	Plain Papadum
9212	59	0	2	Plain Papadum
9213	61	0	0	Plain Papadum
9214	32	0	3	Plain Papadum
9215	17	1	5	Plain Papadum
9216	44	1	4	Plain Papadum
9217	68	1	2	Plain Papadum
9218	26	1	3	Plain Papadum
9219	66	0	0	Plain Papadum
9220	28	0	0	Plain Papadum
9221	64	0	1	Plain Papadum
9222	35	0	5	Plain Papadum
9223	28	0	0	Plain Papadum
9224	54	1	1	Spicy Papadum
9225	35	0	4	Plain Papadum
9226	26	0	5	Plain Papadum
9227	20	0	1	Plain Papadum
9228	31	1	1	Plain Papadum
9229	39	0	2	Spicy Papadum
9230	66	1	3	Plain Papadum
9231	38	1	5	Plain Papadum
9232	24	1	3	Spicy Papadum
9233	39	1	1	Plain Papadum
9234	23	0	2	Plain Papadum
9235	60	1	4	Plain Papadum
9236	28	0	1	Plain Papadum
9237	55	1	5	Plain Papadum
9238	39	0	3	Spicy Papadum
9239	40	1	5	Plain Papadum
9240	48	0	5	Spicy Papadum
9241	24	1	3	Plain Papadum
9242	69	1	2	Plain Papadum
9243	57	0	2	Plain Papadum
9244	16	1	0	Spicy Papadum
9245	25	1	3	Plain Papadum
9246	54	1	0	Spicy Papadum
9247	69	1	1	Plain Papadum
9248	40	1	0	Plain Papadum
9249	57	0	1	Plain Papadum
9250	35	0	4	Plain Papadum
9251	56	1	0	Plain Papadum
9252	15	0	4	Plain Papadum
9253	42	1	4	Plain Papadum
9254	66	0	5	Plain Papadum
9255	29	0	0	Plain Papadum
9256	58	1	4	Plain Papadum
9257	25	0	5	Plain Papadum
9258	68	1	0	Plain Papadum
9259	48	0	5	Plain Papadum
9260	43	0	2	Plain Papadum
9261	50	1	1	Plain Papadum
9262	17	0	3	Plain Papadum
9263	34	0	4	Spicy Papadum
9264	51	1	0	Plain Papadum
9265	66	0	4	Plain Papadum
9266	23	0	1	Plain Papadum
9267	69	1	0	Plain Papadum
9268	21	0	2	Plain Papadum
9269	59	1	4	Plain Papadum
9270	67	0	0	Plain Papadum
9271	27	1	2	Plain Papadum
9272	41	0	1	Spicy Papadum
9273	43	0	1	Plain Papadum
9274	49	0	3	Plain Papadum
9275	64	0	1	Spicy Papadum
9276	65	0	5	Plain Papadum
9277	63	1	4	Plain Papadum
9278	40	0	1	Plain Papadum
9279	33	0	5	Plain Papadum
9280	63	0	5	Plain Papadum
9281	25	1	2	Plain Papadum
9282	66	1	1	Plain Papadum
9283	45	0	0	Plain Papadum
9284	29	1	3	Plain Papadum
9285	58	0	3	Plain Papadum
9286	44	1	3	Spicy Papadum
9287	65	1	4	Plain Papadum
9288	19	0	2	Plain Papadum
9289	57	0	1	Plain Papadum
9290	48	1	1	Plain Papadum
9291	57	1	5	Plain Papadum
9292	30	0	4	Plain Papadum
9293	37	0	1	Plain Papadum
9294	29	0	0	Plain Papadum
9295	35	0	3	Plain Papadum
9296	27	1	3	Spicy Papadum
9297	52	0	5	Plain Papadum
9298	31	1	2	Plain Papadum
9299	23	0	2	Plain Papadum
9300	51	0	3	Plain Papadum
9301	47	0	5	Plain Papadum
9302	41	1	4	Plain Papadum
9303	69	1	0	Plain Papadum
9304	50	0	4	Plain Papadum
9305	34	0	4	Spicy Papadum
9306	16	1	0	Plain Papadum
9307	39	1	4	Spicy Papadum
9308	64	1	3	Plain Papadum
9309	57	0	2	Plain Papadum
9310	30	0	4	Spicy Papadum
9311	54	1	5	Plain Papadum
9312	50	0	4	Plain Papadum
9313	43	0	1	Plain Papadum
9314	29	0	4	Plain Papadum
9315	28	1	2	Plain Papadum
9316	31	0	4	Plain Papadum
9317	60	1	3	Plain Papadum
9318	49	1	0	Plain Papadum
9319	65	0	1	Spicy Papadum
9320	61	0	0	Plain Papadum
9321	24	0	0	Plain Papadum
9322	51	1	1	Spicy Papadum
9323	38	0	2	Plain Papadum
9324	57	0	3	Plain Papadum
9325	34	1	1	Plain Papadum
9326	59	1	0	Plain Papadum
9327	54	0	2	Plain Papadum
9328	35	0	3	Plain Papadum
9329	41	0	3	Plain Papadum
9330	15	1	2	Plain Papadum
9331	45	0	0	Plain Papadum
9332	25	1	4	Plain Papadum
9333	21	1	0	Plain Papadum
9334	67	1	1	Spicy Papadum
9335	34	0	4	Plain Papadum
9336	22	1	5	Spicy Papadum
9337	67	0	4	Plain Papadum
9338	53	1	0	Plain Papadum
9339	33	0	3	Plain Papadum
9340	69	0	4	Plain Papadum
9341	60	1	5	Plain Papadum
9342	52	0	5	Plain Papadum
9343	51	0	3	Plain Papadum
9344	65	0	5	Spicy Papadum
9345	59	1	0	Plain Papadum
9346	53	0	3	Plain Papadum
9347	61	0	1	Spicy Papadum
9348	50	1	0	Plain Papadum
9349	48	1	1	Plain Papadum
9350	30	0	4	Spicy Papadum
9351	18	0	3	Plain Papadum
9352	23	1	4	Plain Papadum
9353	20	1	5	Plain Papadum
9354	29	1	2	Plain Papadum
9355	34	0	3	Plain Papadum
9356	50	1	1	Plain Papadum
9357	64	1	3	Plain Papadum
9358	27	0	5	Spicy Papadum
9359	50	0	4	Plain Papadum
9360	32	1	1	Plain Papadum
9361	55	0	3	Plain Papadum
9362	57	0	3	Spicy Papadum
9363	39	0	2	Plain Papadum
9364	32	0	0	Plain Papadum
9365	42	1	4	Plain Papadum
9366	65	1	4	Spicy Papadum
9367	66	1	2	Spicy Papadum
9368	67	0	4	Plain Papadum
9369	58	1	3	Plain Papadum
9370	66	1	2	Plain Papadum
9371	16	1	2	Spicy Papadum
9372	21	0	3	Plain Papadum
9373	31	1	2	Plain Papadum
9374	61	0	1	Plain Papadum
9375	26	1	3	Plain Papadum
9376	58	0	1	Plain Papadum
9377	40	0	3	Plain Papadum
9378	24	0	1	Plain Papadum
9379	44	1	4	Plain Papadum
9380	33	1	2	Plain Papadum
9381	43	0	1	Plain Papadum
9382	57	0	3	Plain Papadum
9383	25	1	4	Plain Papadum
9384	40	1	4	Plain Papadum
9385	55	1	0	Plain Papadum
9386	27	0	4	Spicy Papadum
9387	32	0	4	Plain Papadum
9388	39	1	4	Plain Papadum
9389	60	0	3	Plain Papadum
9390	26	1	2	Plain Papadum
9391	46	0	0	Plain Papadum
9392	48	1	1	Plain Papadum
9393	58	1	5	Plain Papadum
9394	24	1	5	Plain Papadum
9395	45	0	1	Plain Papadum
9396	40	0	3	Plain Papadum
9397	45	0	1	Plain Papadum
9398	19	0	3	Plain Papadum
9399	29	1	1	Plain Papadum
9400	27	0	4	Plain Papadum
9401	44	0	1	Plain Papadum
9402	47	0	5	Plain Papadum
9403	31	1	2	Plain Papadum
9404	49	0	4	Plain Papadum
9405	56	0	3	Plain Papadum
9406	48	1	1	Plain Papadum
9407	41	1	4	Plain Papadum
9408	29	1	2	Plain Papadum
9409	36	0	2	Plain Papadum
9410	50	1	1	Plain Papadum
9411	50	0	3	Plain Papadum
9412	47	0	5	Plain Papadum
9413	17	0	2	Plain Papadum
9414	58	1	4	Plain Papadum
9415	42	0	2	Plain Papadum
9416	55	0	3	Spicy Papadum
9417	59	0	2	Plain Papadum
9418	40	0	3	Plain Papadum
9419	26	0	0	Plain Papadum
9420	23	1	5	Plain Papadum
9421	57	0	2	Spicy Papadum
9422	19	0	2	Plain Papadum
9423	54	0	5	Plain Papadum
9424	24	0	2	Plain Papadum
9425	36	1	5	Plain Papadum
9426	27	1	3	Plain Papadum
9427	42	1	3	Plain Papadum
9428	55	1	4	Plain Papadum
9429	43	0	0	Plain Papadum
9430	34	0	4	Plain Papadum
9431	52	1	5	Plain Papadum
9432	47	0	4	Plain Papadum
9433	54	0	4	Plain Papadum
9434	65	1	2	Plain Papadum
9435	60	0	0	Plain Papadum
9436	21	1	0	Plain Papadum
9437	30	0	0	Plain Papadum
9438	69	1	2	Plain Papadum
9439	37	1	0	Plain Papadum
9440	25	0	0	Plain Papadum
9441	62	1	4	Plain Papadum
9442	49	0	4	Plain Papadum
9443	60	0	2	Plain Papadum
9444	51	1	0	Plain Papadum
9445	39	0	2	Plain Papadum
9446	57	0	1	Plain Papadum
9447	50	0	3	Plain Papadum
9448	26	1	3	Plain Papadum
9449	22	0	1	Spicy Papadum
9450	48	0	5	Plain Papadum
9451	43	0	1	Plain Papadum
9452	21	1	0	Plain Papadum
9453	18	0	4	Plain Papadum
9454	37	1	0	Plain Papadum
9455	26	0	5	Plain Papadum
9456	15	1	2	Plain Papadum
9457	22	1	5	Plain Papadum
9458	41	1	3	Plain Papadum
9459	29	0	1	Plain Papadum
9460	31	0	3	Plain Papadum
9461	47	0	5	Plain Papadum
9462	38	0	4	Plain Papadum
9463	36	1	5	Plain Papadum
9464	36	0	3	Plain Papadum
9465	23	1	4	Plain Papadum
9466	40	0	1	Plain Papadum
9467	29	0	0	Plain Papadum
9468	25	0	2	Plain Papadum
9469	52	0	3	Plain Papadum
9470	25	1	4	Plain Papadum
9471	66	1	1	Plain Papadum
9472	66	1	1	Plain Papadum
9473	37	1	0	Plain Papadum
9474	65	0	1	Spicy Papadum
9475	62	1	4	Plain Papadum
9476	40	1	4	Plain Papadum
9477	53	0	3	Plain Papadum
9478	46	1	1	Plain Papadum
9479	31	1	2	Plain Papadum
9480	66	0	0	Plain Papadum
9481	53	1	1	Plain Papadum
9482	30	1	3	Plain Papadum
9483	32	1	2	Plain Papadum
9484	61	1	4	Plain Papadum
9485	64	1	4	Plain Papadum
9486	27	0	5	Plain Papadum
9487	66	0	5	Plain Papadum
9488	19	0	1	Plain Papadum
9489	27	0	0	Plain Papadum
9490	55	0	4	Plain Papadum
9491	50	0	5	Plain Papadum
9492	53	0	3	Plain Papadum
9493	46	0	1	Plain Papadum
9494	25	0	5	Plain Papadum
9495	39	0	1	Plain Papadum
9496	19	1	0	Spicy Papadum
9497	18	1	0	Plain Papadum
9498	16	0	5	Plain Papadum
9499	49	0	4	Plain Papadum
9500	35	1	0	Plain Papadum
9501	67	1	1	Plain Papadum
9502	34	0	2	Plain Papadum
9503	39	1	4	Plain Papadum
9504	68	1	2	Plain Papadum
9505	45	1	3	Plain Papadum
9506	35	0	2	Plain Papadum
9507	41	1	4	Plain Papadum
9508	22	0	2	Spicy Papadum
9509	69	0	4	Plain Papadum
9510	43	0	0	Plain Papadum
9511	54	1	5	Plain Papadum
9512	42	0	0	Spicy Papadum
9513	56	1	4	Plain Papadum
9514	67	0	4	Plain Papadum
9515	23	1	4	Plain Papadum
9516	45	1	2	Plain Papadum
9517	55	1	0	Plain Papadum
9518	58	1	5	Plain Papadum
9519	38	1	5	Plain Papadum
9520	69	0	4	Plain Papadum
9521	30	1	1	Plain Papadum
9522	42	1	4	Plain Papadum
9523	36	0	2	Plain Papadum
9524	39	1	5	Plain Papadum
9525	50	1	1	Plain Papadum
9526	41	0	3	Plain Papadum
9527	21	1	5	Plain Papadum
9528	67	0	0	Plain Papadum
9529	18	0	4	Plain Papadum
9530	27	0	0	Plain Papadum
9531	40	1	3	Plain Papadum
9532	29	0	0	Plain Papadum
9533	33	1	2	Plain Papadum
9534	66	0	0	Plain Papadum
9535	69	1	0	Plain Papadum
9536	20	0	4	Plain Papadum
9537	59	1	3	Plain Papadum
9538	25	1	3	Plain Papadum
9539	22	0	1	Plain Papadum
9540	49	1	1	Plain Papadum
9541	32	0	5	Plain Papadum
9542	60	0	1	Plain Papadum
9543	38	1	5	Spicy Papadum
9544	40	0	0	Plain Papadum
9545	48	1	2	Plain Papadum
9546	29	1	4	Plain Papadum
9547	17	1	5	Plain Papadum
9548	28	0	4	Plain Papadum
9549	17	0	2	Plain Papadum
9550	33	0	3	Plain Papadum
9551	61	0	1	Spicy Papadum
9552	29	1	2	Plain Papadum
9553	22	1	3	Plain Papadum
9554	57	0	3	Plain Papadum
9555	36	1	1	Plain Papadum
9556	31	1	2	Plain Papadum
9557	51	0	4	Plain Papadum
9558	30	0	0	Plain Papadum
9559	18	1	5	Plain Papadum
9560	22	1	5	Plain Papadum
9561	27	1	4	Plain Papadum
9562	62	1	4	Plain Papadum
9563	15	0	4	Plain Papadum
9564	15	1	0	Plain Papadum
9565	45	0	1	Plain Papadum
9566	69	1	0	Spicy Papadum
9567	58	1	4	Plain Papadum
9568	65	1	1	Plain Papadum
9569	30	0	0	Plain Papadum
9570	29	1	1	Plain Papadum
9571	20	1	5	Plain Papadum
9572	46	0	5	Plain Papadum
9573	52	0	5	Plain Papadum
9574	15	1	0	Plain Papadum
9575	49	1	2	Plain Papadum
9576	35	0	4	Plain Papadum
9577	47	1	3	Plain Papadum
9578	59	0	2	Plain Papadum
9579	66	1	1	Plain Papadum
9580	52	0	5	Plain Papadum
9581	41	1	3	Plain Papadum
9582	27	0	0	Plain Papadum
9583	30	0	4	Plain Papadum
9584	36	0	2	Plain Papadum
9585	30	1	2	Plain Papadum
9586	60	1	5	Plain Papadum
9587	31	1	0	Plain Papadum
9588	62	0	5	Plain Papadum
9589	18	1	0	Plain Papadum
9590	15	1	2	Plain Papadum
9591	17	0	3	Spicy Papadum
9592	45	0	1	Plain Papadum
9593	15	0	3	Plain Papadum
9594	18	0	3	Plain Papadum
9595	51	1	0	Plain Papadum
9596	68	1	2	Plain Papadum
9597	66	0	4	Plain Papadum
9598	46	1	2	Plain Papadum
9599	43	1	3	Spicy Papadum
9600	63	0	0	Plain Papadum
9601	60	0	1	Plain Papadum
9602	16	0	4	Plain Papadum
9603	22	1	5	Spicy Papadum
9604	35	0	4	Plain Papadum
9605	39	0	3	Plain Papadum
9606	15	1	0	Plain Papadum
9607	37	1	0	Plain Papadum
9608	29	0	4	Plain Papadum
9609	59	0	1	Plain Papadum
9610	65	1	1	Plain Papadum
9611	37	0	3	Plain Papadum
9612	17	1	1	Plain Papadum
9613	60	1	3	Plain Papadum
9614	22	0	3	Plain Papadum
9615	55	1	5	Plain Papadum
9616	39	0	3	Plain Papadum
9617	51	1	0	Plain Papadum
9618	64	0	1	Plain Papadum
9619	15	1	2	Plain Papadum
9620	55	1	0	Plain Papadum
9621	15	1	1	Plain Papadum
9622	66	0	5	Plain Papadum
9623	63	0	5	Plain Papadum
9624	21	0	2	Plain Papadum
9625	39	1	5	Plain Papadum
9626	15	1	1	Plain Papadum
9627	52	0	4	Plain Papadum
9628	24	0	1	Plain Papadum
9629	60	1	0	Spicy Papadum
9630	44	0	2	Plain Papadum
9631	28	1	4	Plain Papadum
9632	57	0	3	Plain Papadum
9633	33	0	4	Spicy Papadum
9634	43	0	5	Plain Papadum
9635	47	0	4	Plain Papadum
9636	68	1	0	Spicy Papadum
9637	47	1	3	Plain Papadum
9638	34	0	4	Plain Papadum
9639	16	0	4	Spicy Papadum
9640	38	1	0	Plain Papadum
9641	42	1	3	Plain Papadum
9642	43	1	5	Spicy Papadum
9643	37	1	5	Plain Papadum
9644	59	0	3	Plain Papadum
9645	56	1	0	Plain Papadum
9646	63	1	2	Plain Papadum
9647	46	1	2	Plain Papadum
9648	58	0	2	Spicy Papadum
9649	41	0	2	Plain Papadum
9650	34	0	4	Plain Papadum
9651	43	0	0	Spicy Papadum
9652	61	0	2	Spicy Papadum
9653	58	1	3	Plain Papadum
9654	49	1	1	Spicy Papadum
9655	42	1	5	Plain Papadum
9656	39	0	3	Plain Papadum
9657	23	1	5	Plain Papadum
9658	64	1	2	Spicy Papadum
9659	54	0	2	Plain Papadum
9660	22	1	0	Plain Papadum
9661	18	0	2	Plain Papadum
9662	40	0	1	Plain Papadum
9663	38	0	1	Plain Papadum
9664	21	1	5	Plain Papadum
9665	50	0	4	Plain Papadum
9666	66	1	2	Plain Papadum
9667	52	0	3	Plain Papadum
9668	40	0	3	Plain Papadum
9669	34	1	1	Plain Papadum
9670	58	0	1	Plain Papadum
9671	29	1	4	Spicy Papadum
9672	36	0	3	Plain Papadum
9673	69	1	0	Plain Papadum
9674	59	1	0	Plain Papadum
9675	60	0	2	Plain Papadum
9676	52	0	5	Plain Papadum
9677	52	0	3	Plain Papadum
9678	19	1	5	Spicy Papadum
9679	47	1	1	Plain Papadum
9680	31	0	3	Spicy Papadum
9681	67	1	1	Plain Papadum
9682	30	0	5	Plain Papadum
9683	60	1	4	Spicy Papadum
9684	45	0	1	Spicy Papadum
9685	48	1	2	Plain Papadum
9686	55	1	5	Plain Papadum
9687	24	1	4	Plain Papadum
9688	49	1	2	Plain Papadum
9689	56	1	1	Plain Papadum
9690	57	0	3	Plain Papadum
9691	21	0	3	Spicy Papadum
9692	62	0	0	Plain Papadum
9693	51	0	4	Plain Papadum
9694	16	1	5	Plain Papadum
9695	47	0	1	Plain Papadum
9696	50	1	1	Plain Papadum
9697	60	1	5	Plain Papadum
9698	19	1	0	Plain Papadum
9699	52	1	0	Plain Papadum
9700	66	1	1	Plain Papadum
9701	15	1	2	Plain Papadum
9702	39	0	3	Plain Papadum
9703	30	1	3	Plain Papadum
9704	52	1	0	Plain Papadum
9705	61	0	2	Plain Papadum
9706	62	1	2	Plain Papadum
9707	58	0	2	Spicy Papadum
9708	20	1	1	Plain Papadum
9709	16	1	0	Plain Papadum
9710	30	1	2	Plain Papadum
9711	20	1	4	Plain Papadum
9712	25	1	2	Plain Papadum
9713	62	0	0	Spicy Papadum
9714	45	0	0	Plain Papadum
9715	56	1	5	Plain Papadum
9716	35	1	1	Plain Papadum
9717	50	1	2	Plain Papadum
9718	20	1	4	Plain Papadum
9719	18	1	5	Plain Papadum
9720	33	1	0	Plain Papadum
9721	39	1	5	Plain Papadum
9722	30	1	1	Plain Papadum
9723	63	1	3	Spicy Papadum
9724	54	0	4	Plain Papadum
9725	57	0	1	Plain Papadum
9726	15	1	1	Plain Papadum
9727	37	1	1	Spicy Papadum
9728	51	0	3	Plain Papadum
9729	38	1	5	Plain Papadum
9730	24	1	3	Plain Papadum
9731	53	0	3	Spicy Papadum
9732	48	1	1	Plain Papadum
9733	65	0	0	Plain Papadum
9734	38	0	2	Plain Papadum
9735	34	0	3	Plain Papadum
9736	51	0	5	Plain Papadum
9737	48	1	1	Plain Papadum
9738	42	1	4	Plain Papadum
9739	67	0	0	Plain Papadum
9740	30	0	5	Plain Papadum
9741	41	1	5	Plain Papadum
9742	34	1	2	Plain Papadum
9743	44	1	5	Spicy Papadum
9744	54	0	2	Plain Papadum
9745	55	0	1	Plain Papadum
9746	29	0	0	Plain Papadum
9747	39	1	5	Plain Papadum
9748	32	1	1	Plain Papadum
9749	23	0	1	Plain Papadum
9750	55	0	3	Spicy Papadum
9751	24	1	3	Plain Papadum
9752	52	0	5	Plain Papadum
9753	41	1	3	Plain Papadum
9754	43	1	3	Plain Papadum
9755	28	0	1	Plain Papadum
9756	61	0	2	Plain Papadum
9757	43	1	4	Plain Papadum
9758	48	0	4	Plain Papadum
9759	54	0	3	Spicy Papadum
9760	35	0	3	Plain Papadum
9761	32	1	1	Chapati
9762	20	1	5	Plain Papadum
9763	34	1	5	Chapati
9764	50	1	2	Plain Papadum
9765	34	0	3	Chapati
9766	40	0	1	Plain Papadum
9767	53	1	5	Chapati
9768	48	0	0	Plain Papadum
9769	23	0	0	Puree
9770	40	0	3	Spicy Papadum
9771	31	0	5	Puree
9772	28	0	5	Plain Papadum
9773	24	0	2	Chapati
9774	41	0	1	Plain Papadum
9775	55	0	3	Chapati
9776	37	0	3	Plain Papadum
9777	16	0	5	Chapati
9778	64	1	2	Plain Papadum
9779	64	0	5	Plain Papadum
9780	19	0	4	Puree
9781	63	0	5	Plain Papadum
9782	41	0	1	Chapati
9783	32	0	5	Plain Papadum
9784	60	0	1	Chapati
9785	17	1	5	Plain Papadum
9786	61	1	5	Chapati
9787	23	0	0	Plain Papadum
9788	57	0	2	Puree
9789	55	1	1	Plain Papadum
9790	68	1	3	Chapati
9791	18	0	4	Plain Papadum
9792	69	1	1	Puree
